No,no_focal,date,subject,start_time,fin_time,time,consort,activity,T_G,RG,RGsuc3_TF,RGsuc3,G_size1,Gr,groomer,groomee,groomer2,groomee2,x0_1m,x1_3m,x3_5m,x5_10m,Event,agg_male,agg_mf,agg_focal,aggressor1,aggressor2,victim1,victim2,type,memo,aggressor,victim
6812,74,2018-11-07T00:00:00Z,Ten,NA,NA,50,0,G,G,1,1,1,6,1,Ten,J,NA,NA,NA,"KT,Ako,TY,Kun,Ntr",LK,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6813,74,2018-11-07T00:00:00Z,Ten,NA,NA,51,0,G,G,1,1,1,5,1,Ten,J,NA,NA,NA,"Ako,TY,Kun,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6814,74,2018-11-07T00:00:00Z,Ten,NA,NA,52,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"Ako,TY,Kun,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6815,74,2018-11-07T00:00:00Z,Ten,NA,NA,53,0,G,G,1,1,1,4,1,Ten,J,NA,NA,NA,"TY,Ako,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6816,74,2018-11-07T00:00:00Z,Ten,NA,NA,54,0,G,G,1,1,1,4,1,Ten,J,NA,NA,NA,"TY,Ako,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6817,74,2018-11-07T00:00:00Z,Ten,NA,NA,55,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"TY,Ako,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6818,74,2018-11-07T00:00:00Z,Ten,NA,NA,56,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"TY,Ako,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6819,74,2018-11-07T00:00:00Z,Ten,NA,NA,57,0,G,G,1,1,1,5,1,Ten,J,NA,NA,NA,"TY,Ako,Ntr,Kun",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6820,74,2018-11-07T00:00:00Z,Ten,NA,NA,58,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6821,74,2018-11-07T00:00:00Z,Ten,NA,NA,59,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6822,74,2018-11-07T00:00:00Z,Ten,NA,NA,60,0,G,G,1,1,1,3,1,Ten,J,NA,NA,NA,"TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6823,74,2018-11-07T00:00:00Z,Ten,NA,NA,61,0,R,G,1,1,1,3,0,NA,NA,NA,NA,NA,"TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6824,74,2018-11-07T00:00:00Z,Ten,NA,NA,62,0,R,G,1,1,1,5,0,NA,NA,NA,NA,NA,"Kun,KT,TY,Ako",NA,NA,"Th(KT,Ten),Th(KT,J)",NA,1,0,NA,NA,NA,NA,NA,NA,KT,J
6825,74,2018-11-07T00:00:00Z,Ten,NA,NA,63,0,R,G,1,1,1,4,0,NA,NA,NA,NA,Kun,"TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6826,74,2018-11-07T00:00:00Z,Ten,NA,NA,64,0,R,G,1,1,1,5,0,NA,NA,NA,NA,NA,"TY,Ako,LK",Kun,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6827,74,2018-11-07T00:00:00Z,Ten,NA,NA,65,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6828,74,2018-11-07T00:00:00Z,Ten,NA,NA,66,0,R,G,1,0,0,3,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6829,74,2018-11-07T00:00:00Z,Ten,NA,NA,67,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6830,74,2018-11-07T00:00:00Z,Ten,NA,NA,68,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6831,74,2018-11-07T00:00:00Z,Ten,NA,NA,69,0,R,G,1,0,0,3,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6832,74,2018-11-07T00:00:00Z,Ten,NA,NA,70,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6833,74,2018-11-07T00:00:00Z,Ten,NA,NA,71,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6834,74,2018-11-07T00:00:00Z,Ten,NA,NA,72,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Tot,TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6835,74,2018-11-07T00:00:00Z,Ten,NA,NA,73,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Tot,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6836,74,2018-11-07T00:00:00Z,Ten,NA,NA,74,0,F,LT,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kur,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6837,74,2018-11-07T00:00:00Z,Ten,NA,NA,75,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kur,Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6838,74,2018-11-07T00:00:00Z,Ten,NA,NA,76,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,Ntr,Kur,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6839,74,2018-11-07T00:00:00Z,Ten,NA,NA,77,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,"Lg(KR,J)",NA,1,0,NA,NA,NA,NA,NA,NA,KR,J
6840,74,2018-11-07T00:00:00Z,Ten,NA,NA,78,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Koh,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6841,74,2018-11-07T00:00:00Z,Ten,NA,NA,79,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6842,74,2018-11-07T00:00:00Z,Ten,NA,NA,80,0,R,G,1,1,1,2,0,NA,NA,NA,NA,NA,Ako,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6843,74,2018-11-07T00:00:00Z,Ten,NA,NA,81,0,G,G,1,1,1,2,1,Ten,Ako,NA,NA,Ako,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6844,74,2018-11-07T00:00:00Z,Ten,NA,NA,82,0,G,G,1,1,1,3,1,Ten,Ako,NA,NA,"Ako,Ntr",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6845,74,2018-11-07T00:00:00Z,Ten,NA,NA,83,0,G,G,1,1,1,4,1,Ten,Ntr,NA,NA,Ntr,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6846,74,2018-11-07T00:00:00Z,Ten,NA,NA,84,0,G,G,1,1,1,4,1,Ntr,Ten,NA,NA,Ntr,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6847,74,2018-11-07T00:00:00Z,Ten,NA,NA,85,0,G,G,1,1,1,4,1,Ntr,Ten,NA,NA,Ntr,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6848,74,2018-11-07T00:00:00Z,Ten,NA,NA,86,0,G,G,1,1,1,4,1,Ntr,Ten,NA,NA,Ntr,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6849,74,2018-11-07T00:00:00Z,Ten,NA,NA,87,0,G,G,1,1,1,4,1,Ten,Ntr,NA,NA,Ntr,"Ako,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6850,74,2018-11-07T00:00:00Z,Ten,NA,NA,88,0,G,G,1,1,1,2,1,Ten,Ntr,NA,NA,Ntr,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6851,74,2018-11-07T00:00:00Z,Ten,NA,NA,89,0,G,G,1,1,1,2,1,Ten,Ntr,NA,NA,Ntr,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6852,74,2018-11-07T00:00:00Z,Ten,NA,NA,90,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6853,74,2018-11-07T00:00:00Z,Ten,NA,NA,91,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6854,75,2018-11-07T00:00:00Z,Mal,NA,NA,0,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tot,NA,NA,"Lunge(KT,Koh),Th(Koh,Kil,Mal,Kur,KT)",NA,1,0,NA,NA,NA,NA,NA,NA,Koh,KT
6855,75,2018-11-07T00:00:00Z,Mal,NA,NA,1,0,R,G,1,0,0,3,0,NA,NA,NA,NA,NA,"Koh,Tot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6856,75,2018-11-07T00:00:00Z,Mal,NA,NA,2,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tot,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6857,75,2018-11-07T00:00:00Z,Mal,NA,NA,3,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tot,Koh",NA,NA,"Th(LK,Kol)",NA,1,0,NA,NA,NA,NA,NA,NA,LK,Kol
6858,75,2018-11-07T00:00:00Z,Mal,NA,NA,4,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tot,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6859,75,2018-11-07T00:00:00Z,Mal,NA,NA,5,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6860,75,2018-11-07T00:00:00Z,Mal,NA,NA,6,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Hen,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6861,75,2018-11-07T00:00:00Z,Mal,NA,NA,7,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Hen,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6862,75,2018-11-07T00:00:00Z,Mal,NA,NA,8,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6863,75,2018-11-07T00:00:00Z,Mal,NA,NA,9,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6864,75,2018-11-07T00:00:00Z,Mal,NA,NA,10,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6865,75,2018-11-07T00:00:00Z,Mal,NA,NA,11,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6866,75,2018-11-07T00:00:00Z,Mal,NA,NA,12,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6867,75,2018-11-07T00:00:00Z,Mal,NA,NA,13,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Koh,Kol",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6868,75,2018-11-07T00:00:00Z,Mal,NA,NA,14,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6869,75,2018-11-07T00:00:00Z,Mal,NA,NA,15,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6870,75,2018-11-07T00:00:00Z,Mal,NA,NA,16,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6871,75,2018-11-07T00:00:00Z,Mal,NA,NA,17,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kol,Mik,Ntr,Tam",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6872,75,2018-11-07T00:00:00Z,Mal,NA,NA,18,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kol,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6873,75,2018-11-07T00:00:00Z,Mal,NA,NA,19,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kol,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6874,75,2018-11-07T00:00:00Z,Mal,NA,NA,20,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kol,Mik",NA,NA,"Lg(LK,Kit)",NA,1,0,NA,NA,NA,NA,NA,NA,LK,Kit
6875,75,2018-11-07T00:00:00Z,Mal,NA,NA,21,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kol,Mik,TY",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6876,75,2018-11-07T00:00:00Z,Mal,NA,NA,22,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Ntr,Kol,TY,Ako",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6877,75,2018-11-07T00:00:00Z,Mal,NA,NA,23,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6878,75,2018-11-07T00:00:00Z,Mal,NA,NA,24,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6879,75,2018-11-07T00:00:00Z,Mal,NA,NA,25,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6880,75,2018-11-07T00:00:00Z,Mal,NA,NA,26,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Ntr",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6881,75,2018-11-07T00:00:00Z,Mal,NA,NA,27,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Ntr,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6882,75,2018-11-07T00:00:00Z,Mal,NA,NA,28,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6883,75,2018-11-07T00:00:00Z,Mal,NA,NA,29,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6884,75,2018-11-07T00:00:00Z,Mal,NA,NA,30,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6885,75,2018-11-07T00:00:00Z,Mal,NA,NA,31,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6886,75,2018-11-07T00:00:00Z,Mal,NA,NA,32,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6887,75,2018-11-07T00:00:00Z,Mal,NA,NA,33,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6888,75,2018-11-07T00:00:00Z,Mal,NA,NA,34,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,"Bite(TY,Kun)",NA,1,0,NA,NA,NA,NA,NA,NA,TY,Kun
6889,75,2018-11-07T00:00:00Z,Mal,NA,NA,35,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6890,75,2018-11-07T00:00:00Z,Mal,NA,NA,36,0,M,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6891,75,2018-11-07T00:00:00Z,Mal,NA,NA,37,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Tam",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6892,75,2018-11-07T00:00:00Z,Mal,NA,NA,38,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Tam",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6893,75,2018-11-07T00:00:00Z,Mal,NA,NA,39,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6894,75,2018-11-07T00:00:00Z,Mal,NA,NA,40,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,"Tam,Hot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6895,75,2018-11-07T00:00:00Z,Mal,NA,NA,41,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,"Tam,Hot",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6896,75,2018-11-07T00:00:00Z,Mal,NA,NA,42,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tam,Hot,Mik,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6897,75,2018-11-07T00:00:00Z,Mal,NA,NA,43,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tam,Koh",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6898,75,2018-11-07T00:00:00Z,Mal,NA,NA,44,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6899,75,2018-11-07T00:00:00Z,Mal,NA,NA,45,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6900,75,2018-11-07T00:00:00Z,Mal,NA,NA,46,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6901,75,2018-11-07T00:00:00Z,Mal,NA,NA,47,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6902,75,2018-11-07T00:00:00Z,Mal,NA,NA,48,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kit,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6903,75,2018-11-07T00:00:00Z,Mal,NA,NA,49,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Kit,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6904,75,2018-11-07T00:00:00Z,Mal,NA,NA,50,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kit,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6905,75,2018-11-07T00:00:00Z,Mal,NA,NA,51,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Kit,Hen",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6906,75,2018-11-07T00:00:00Z,Mal,NA,NA,52,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"IT,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6907,75,2018-11-07T00:00:00Z,Mal,NA,NA,53,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"IT,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6908,75,2018-11-07T00:00:00Z,Mal,NA,NA,54,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"IT,Mik,Ten",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6909,75,2018-11-07T00:00:00Z,Mal,NA,NA,55,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Ten,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6910,75,2018-11-07T00:00:00Z,Mal,NA,NA,56,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6911,75,2018-11-07T00:00:00Z,Mal,NA,NA,57,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6912,75,2018-11-07T00:00:00Z,Mal,NA,NA,58,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6913,75,2018-11-07T00:00:00Z,Mal,NA,NA,59,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6914,75,2018-11-07T00:00:00Z,Mal,NA,NA,60,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6915,75,2018-11-07T00:00:00Z,Mal,NA,NA,61,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6916,75,2018-11-07T00:00:00Z,Mal,NA,NA,62,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,LK,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6917,75,2018-11-07T00:00:00Z,Mal,NA,NA,63,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,LK",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6918,75,2018-11-07T00:00:00Z,Mal,NA,NA,64,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,IT,Kur",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6919,75,2018-11-07T00:00:00Z,Mal,NA,NA,65,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Mik,Kur",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6920,75,2018-11-07T00:00:00Z,Mal,NA,NA,66,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tot,Mik,Kur",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6921,75,2018-11-07T00:00:00Z,Mal,NA,NA,67,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tot,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6922,75,2018-11-07T00:00:00Z,Mal,NA,NA,68,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tam,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6923,75,2018-11-07T00:00:00Z,Mal,NA,NA,69,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,"Tam,Mik",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6924,75,2018-11-07T00:00:00Z,Mal,NA,NA,70,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6925,75,2018-11-07T00:00:00Z,Mal,NA,NA,71,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6926,75,2018-11-07T00:00:00Z,Mal,NA,NA,72,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,Mik,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6927,75,2018-11-07T00:00:00Z,Mal,NA,NA,73,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6928,75,2018-11-07T00:00:00Z,Mal,NA,NA,74,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6929,75,2018-11-07T00:00:00Z,Mal,NA,NA,75,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6930,75,2018-11-07T00:00:00Z,Mal,NA,NA,76,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6931,75,2018-11-07T00:00:00Z,Mal,NA,NA,77,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
6932,75,2018-11-07T00:00:00Z,Mal,NA,NA,78,0,F,G,0,0,0,NA,0,NA,NA,NA,NA,NA,Tam,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
