no_focal,date,subject,time,activity,T_G,RGsize,x0_1m,x1_3m,x3_5m,x5_10m,N,ok
m18_55,2018-10-28T00:00:00Z,Kur,65,G,G,3,NA,"Kil,TY",NA,NA,3,1
m18_55,2018-10-28T00:00:00Z,Kur,66,G,G,2,NA,Kil,NA,NA,2,1
m18_55,2018-10-28T00:00:00Z,Kur,84,G,G,6,NA,"Kil,LK,Koh,Kit","Mik,TY",NA,7,0
m18_55,2018-10-28T00:00:00Z,Kur,85,G,G,7,Koh,"Kit,Kil,TY,Mik,LK",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,86,G,G,7,"Koh,Kit","Kil,LK,TY,Mik",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,87,G,G,7,NA,"Kit,Kil,Koh,TY,Mik",LK,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,88,G,G,8,Mal,"Kit,Kil,Koh,TY,Mik",LK,NA,8,1
m18_55,2018-10-28T00:00:00Z,Kur,89,G,G,8,Mal,"Kit,Kil,Koh,TY,Mik",LK,NA,8,1
m18_55,2018-10-28T00:00:00Z,Kur,90,G,G,8,Mal,"Kit,Kil,Koh,TY,Mik",LK,NA,8,1
m18_55,2018-10-28T00:00:00Z,Kur,91,G,G,8,Mal,"Kit,Kil,Koh,TY,Mik",LK,NA,8,1
m18_55,2018-10-28T00:00:00Z,Kur,92,R,G,8,Mal,"Kit,Kil,Koh,TY,Mik",LK,NA,8,1
m18_55,2018-10-28T00:00:00Z,Kur,93,G,G,7,Mal,"Kit,Kil,Koh,TY,Mik",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,94,G,G,6,Mal,"Kit,Kil,Koh,TY",Mik,NA,7,0
m18_55,2018-10-28T00:00:00Z,Kur,95,G,G,6,Mal,"Kit,Kil,Koh,TY",Mik,NA,7,0
m18_55,2018-10-28T00:00:00Z,Kur,96,R,G,6,Mal,"Kit,Kil,Koh,TY",Mik,NA,7,0
m18_55,2018-10-28T00:00:00Z,Kur,97,R,G,7,Mal,"Kit,Kil,Koh,TY,Mik",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,98,R,G,7,Mal,"Kit,Kil,Koh,TY,Mik",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,99,R,G,7,Mal,"Kit,Kil,Koh,TY,Mik",NA,NA,7,1
m18_55,2018-10-28T00:00:00Z,Kur,100,R,G,8,NA,"Kit,Kil,Koh,TY,Mik,Mei,Mal",NA,NA,8,1
m18_56,2018-10-28T00:00:00Z,Mei,1,R,G,1,NA,NA,NA,NA,NA,NA
m18_56,2018-10-28T00:00:00Z,Mei,78,R,G,1,NA,NA,NA,NA,NA,NA
m18_56,2018-10-28T00:00:00Z,Mei,79,R,G,2,NA,Mal,NA,NA,2,1
m18_56,2018-10-28T00:00:00Z,Mei,82,R,G,1,NA,NA,NA,NA,NA,NA
m18_56,2018-10-28T00:00:00Z,Mei,86,R,G,1,NA,NA,NA,NA,NA,NA
m18_56,2018-10-28T00:00:00Z,Mei,87,R,G,1,NA,NA,NA,NA,NA,NA
m18_57,2018-10-29T00:00:00Z,Koh,39,R,G,1,NA,NA,NA,NA,NA,NA
m18_57,2018-10-29T00:00:00Z,Koh,45,R,G,1,NA,NA,NA,NA,NA,NA
m18_57,2018-10-29T00:00:00Z,Koh,72,G,G,1,NA,NA,NA,NA,NA,NA
m18_57,2018-10-29T00:00:00Z,Koh,73,R,G,2,Kit,NA,NA,NA,2,1
m18_57,2018-10-29T00:00:00Z,Koh,74,R,G,5,Kit,Ako,"Kur,Kol",NA,5,1
m18_57,2018-10-29T00:00:00Z,Koh,75,R,G,5,Kit,"Ako,Kur,Kol",NA,NA,5,1
m18_57,2018-10-29T00:00:00Z,Koh,76,G,G,4,Kit,"Ako,Kur",Kol,NA,5,0
m18_57,2018-10-29T00:00:00Z,Koh,77,G,G,6,Kit,"Ako,Kur",Kol,Ntr,6,1
m18_57,2018-10-29T00:00:00Z,Koh,78,G,G,4,NA,"Kit,Kur,TY",NA,NA,4,1
m18_57,2018-10-29T00:00:00Z,Koh,79,G,G,3,Kit,Kur,NA,NA,3,1
m18_58,2018-10-29T00:00:00Z,Kil,0,G,G,4,"TY,Koh,Kit",NA,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,1,G,G,4,"TY,Koh,Kit",NA,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,2,R,G,4,"TY,Koh,Kit",NA,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,3,G,G,4,"TY,Kit",Koh,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,4,G,G,4,"TY,Kit",Koh,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,5,G,G,4,"TY,Kit",Koh,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,6,G,G,4,"TY,Kit",Koh,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,7,G,G,4,"TY,Kit",Koh,NA,NA,4,1
m18_58,2018-10-29T00:00:00Z,Kil,8,G,G,1,NA,Kit,NA,NA,2,0
m18_58,2018-10-29T00:00:00Z,Kil,9,G,G,1,NA,NA,NA,NA,NA,NA
m18_58,2018-10-29T00:00:00Z,Kil,11,R,G,2,TY,NA,NA,NA,2,1
m18_58,2018-10-29T00:00:00Z,Kil,12,G,G,5,TY,"Kol,Kit,Kun",NA,NA,5,1
m18_58,2018-10-29T00:00:00Z,Kil,13,G,G,5,TY,"Kol,Kit,Kun",NA,NA,5,1
m18_58,2018-10-29T00:00:00Z,Kil,14,G,G,5,TY,"Kol,Kit,Kun",NA,NA,5,1
m18_58,2018-10-29T00:00:00Z,Kil,15,G,G,5,NA,"Kol,Kun,Kit",NA,NA,4,0
m18_58,2018-10-29T00:00:00Z,Kil,16,G,G,5,NA,"Kol,Kun,Kit",NA,NA,4,0
m18_58,2018-10-29T00:00:00Z,Kil,18,R,G,1,NA,NA,NA,NA,NA,NA
m18_58,2018-10-29T00:00:00Z,Kil,19,G,G,2,NA,Kit,NA,NA,2,1
m18_58,2018-10-29T00:00:00Z,Kil,20,R,G,2,Kit,NA,NA,NA,2,1
m18_58,2018-10-29T00:00:00Z,Kil,21,G,G,2,Kit,NA,NA,NA,2,1
m18_58,2018-10-29T00:00:00Z,Kil,22,G,G,2,Kit,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,0,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,1,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,2,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,3,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,4,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,5,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,6,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,7,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,8,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,9,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,10,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,11,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,12,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,13,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,14,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,15,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,21,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,25,R,G,3,NA,"Kun,Tam",NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,26,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,27,R,G,2,NA,Mal,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,28,R,G,3,NA,"Hot,Tot",NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,31,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,32,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,34,G,G,2,Aka,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,40,R,G,2,NA,Kil,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,41,G,G,3,Kun,Kil,NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,42,G,G,3,Kun,Kil,NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,43,G,G,3,Kun,Kil,NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,44,G,G,3,Kun,Kil,NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,45,R,G,4,Kun,"Kil,Koh",NA,NA,4,1
m18_59,2018-10-29T00:00:00Z,Ako,46,R,G,3,NA,"Kil,Koh",NA,NA,3,1
m18_59,2018-10-29T00:00:00Z,Ako,47,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,50,R,G,1,NA,Ten,NA,NA,2,0
m18_59,2018-10-29T00:00:00Z,Ako,51,R,G,2,Ten,NA,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,58,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,69,R,LT,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,70,R,LT,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,71,R,LT,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,72,R,LT,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,73,R,LT,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,75,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,76,R,G,2,NA,Hen,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,77,R,G,2,NA,Hen,NA,NA,2,1
m18_59,2018-10-29T00:00:00Z,Ako,81,R,G,1,NA,NA,NA,NA,NA,NA
m18_59,2018-10-29T00:00:00Z,Ako,82,R,G,1,NA,NA,NA,NA,NA,NA
m18_60,2018-10-31T00:00:00Z,Mik,3,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,4,R,G,2,TY,Ako,NA,NA,3,0
m18_60,2018-10-31T00:00:00Z,Mik,7,G,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,8,G,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,9,G,G,4,TY,Mal,Tot,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,10,G,G,4,TY,Mal,Tot,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,11,R,G,4,TY,Mal,Tot,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,12,R,G,4,TY,Mal,Tot,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,13,R,G,4,TY,Mal,Tot,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,14,R,G,5,TY,"Mal,Ako",Tot,NA,5,1
m18_60,2018-10-31T00:00:00Z,Mik,15,R,G,5,TY,"Mal,Ako",Tot,NA,5,1
m18_60,2018-10-31T00:00:00Z,Mik,16,R,G,4,TY,"Mal,Ako",Tot,NA,5,0
m18_60,2018-10-31T00:00:00Z,Mik,17,R,G,4,TY,"Mal,Ako,Tot",NA,NA,5,0
m18_60,2018-10-31T00:00:00Z,Mik,18,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,19,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,21,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,22,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,23,G,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,24,G,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,25,G,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,26,G,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,27,G,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,28,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,29,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,30,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,31,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,32,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,33,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,34,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,35,R,G,4,TY,"Mal,Tot",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,36,R,G,3,TY,Mal,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,37,R,G,3,TY,Mal,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,38,R,G,5,TY,"Mal,Ako,Aka",NA,NA,5,1
m18_60,2018-10-31T00:00:00Z,Mik,39,R,G,5,TY,"Mal,Ako,Aka",NA,NA,5,1
m18_60,2018-10-31T00:00:00Z,Mik,40,R,G,5,TY,"Mal,Ako,Aka",NA,NA,5,1
m18_60,2018-10-31T00:00:00Z,Mik,42,R,G,3,TY,Mal,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,43,R,G,3,TY,Mal,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,44,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,45,G,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,46,G,G,5,TY,Ten,NA,NA,3,0
m18_60,2018-10-31T00:00:00Z,Mik,47,G,G,5,TY,Ten,"Ako,Aka,Kur,Kun",NA,7,0
m18_60,2018-10-31T00:00:00Z,Mik,48,G,G,12,TY,Ten,"Ako,Aka,Kur,Kun",NA,7,0
m18_60,2018-10-31T00:00:00Z,Mik,49,G,G,8,TY,Ten,"Ako,Aka,Kur,Kun","Kol,Kil,IT,Koh,Kit",12,0
m18_60,2018-10-31T00:00:00Z,Mik,50,R,G,8,TY,Ten,"Ako,Aka,Kur,Kun",Tam,8,1
m18_60,2018-10-31T00:00:00Z,Mik,51,R,G,6,TY,Ten,"Aka,Ako",Tam,6,1
m18_60,2018-10-31T00:00:00Z,Mik,52,R,G,6,TY,Ten,"Aka,Ako",Tam,6,1
m18_60,2018-10-31T00:00:00Z,Mik,53,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,54,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,55,G,G,4,TY,"Ten,Ako",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,56,G,G,4,TY,"Ten,Ako",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,57,G,G,4,TY,"Ten,Ako",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,58,G,G,4,TY,"Ten,Ako",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,59,G,G,4,TY,"Ten,Ako",NA,NA,4,1
m18_60,2018-10-31T00:00:00Z,Mik,60,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,61,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,62,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,63,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,64,R,G,3,TY,"Ten,LK",NA,NA,4,0
m18_60,2018-10-31T00:00:00Z,Mik,65,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,66,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,67,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,68,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,69,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,70,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,71,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,72,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,73,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,74,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,75,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,76,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,77,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,78,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,79,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,80,G,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,81,R,G,3,TY,Ten,NA,NA,3,1
m18_60,2018-10-31T00:00:00Z,Mik,82,R,G,2,TY,Ten,NA,NA,3,0
m18_60,2018-10-31T00:00:00Z,Mik,83,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,84,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,85,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,86,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,87,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,88,R,G,2,TY,NA,NA,NA,2,1
m18_60,2018-10-31T00:00:00Z,Mik,89,R,G,2,TY,NA,NA,NA,2,1
m18_61,2018-10-31T00:00:00Z,Kit,3,R,G,4,Kil,"IT,Kol",NA,NA,4,1
m18_62,2018-10-31T00:00:00Z,Ntr,3,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,5,R,G,2,NA,KR,NA,NA,2,1
m18_62,2018-10-31T00:00:00Z,Ntr,11,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,12,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,15,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,16,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,17,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,18,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,20,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,23,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,27,R,G,1,NA,KT,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,28,R,G,1,NA,KT,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,29,R,G,1,NA,KT,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,30,R,G,1,NA,KT,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,31,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,32,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,33,R,G,1,NA,KT,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,36,R,G,1,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,37,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,38,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,39,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,40,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,41,R,G,2,KT,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,62,R,G,1,NA,NA,NA,NA,NA,NA
m18_62,2018-10-31T00:00:00Z,Ntr,85,R,T,1,NA,NA,NA,NA,NA,NA
m18_63,2018-11-01T00:00:00Z,Ten,0,G,G,1,NA,Aka,NA,NA,2,0
m18_63,2018-11-01T00:00:00Z,Ten,1,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,2,G,G,1,Aka,NA,NA,NA,2,0
m18_63,2018-11-01T00:00:00Z,Ten,3,G,G,1,Aka,NA,NA,NA,2,0
m18_63,2018-11-01T00:00:00Z,Ten,4,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,5,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,6,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,7,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,8,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,9,R,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,10,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,11,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,12,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,13,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,14,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,15,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,16,R,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,17,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,18,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,19,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,20,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,21,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,22,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,23,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,24,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,25,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,26,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,27,G,G,2,NA,Aka,NA,NA,2,1
m18_63,2018-11-01T00:00:00Z,Ten,28,G,G,4,NA,"Aka,TY,Mik,Ntr",NA,NA,5,0
m18_63,2018-11-01T00:00:00Z,Ten,29,G,G,4,NA,"Aka,TY,Mik,Ntr",NA,NA,5,0
m18_63,2018-11-01T00:00:00Z,Ten,30,G,G,4,NA,"Aka,TY,Mik,Ntr",NA,NA,5,0
m18_63,2018-11-01T00:00:00Z,Ten,31,G,G,5,NA,"Aka,TY,Mik,Ntr",NA,NA,5,1
m18_63,2018-11-01T00:00:00Z,Ten,32,G,G,5,Mal,"Aka,TY,Mik,Ntr",NA,NA,6,0
m18_63,2018-11-01T00:00:00Z,Ten,33,G,G,5,Mal,"Aka,TY,Mik,Ntr",NA,NA,6,0
m18_63,2018-11-01T00:00:00Z,Ten,34,G,G,5,Mal,"Aka,TY,Mik,Ntr",NA,NA,6,0
m18_63,2018-11-01T00:00:00Z,Ten,35,R,G,6,NA,"Aka,Ntr,Mal","TY,Mik",NA,6,1
m18_63,2018-11-01T00:00:00Z,Ten,36,G,G,6,NA,"Aka,Ntr,Mal","TY,Mik",NA,6,1
m18_63,2018-11-01T00:00:00Z,Ten,37,G,G,6,NA,"Ntr,Aka","TY,Mik,Mal",NA,6,1
m18_63,2018-11-01T00:00:00Z,Ten,38,R,G,5,NA,"Aka,Mik,TY",Mal,NA,5,1
